timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
28.00;239.30;0;152638972#0_0;669.12;0.00;32.07;DEFAULT_VEHTYPE;4805.93;2743.05
28.00;248.05;1;152638972#0_0;523.66;0.00;28.42;DEFAULT_VEHTYPE;4935.77;2808.37
28.00;65.85;10;74381050#0_0;315.39;0.00;25.66;DEFAULT_VEHTYPE;306.89;59.81
28.00;264.61;11;152638972#0_0;266.99;0.00;30.06;DEFAULT_VEHTYPE;5184.26;2869.19
28.00;267.65;13;152638972#0_0;211.96;0.00;26.45;DEFAULT_VEHTYPE;5239.16;2873.12
28.00;76.46;14;74381050#0_0;190.54;0.00;24.96;DEFAULT_VEHTYPE;189.02;18.93
28.00;81.57;15;74381050#0_0;127.54;0.00;20.81;DEFAULT_VEHTYPE;127.15;7.03
28.00;86.71;18;74381050#0_0;73.07;0.00;15.36;DEFAULT_VEHTYPE;73.05;0.57
28.00;89.66;19;74381050#0_0;35.91;0.00;10.55;DEFAULT_VEHTYPE;35.93;-1.39
28.00;47.06;2;74381050#0_0;554.08;0.00;31.05;DEFAULT_VEHTYPE;504.62;191.58
28.00;276.81;21;152638972#0_0;67.47;0.00;14.12;DEFAULT_VEHTYPE;5383.39;2866.41
28.00;281.75;22;152638972#0_0;27.38;0.00;8.33;DEFAULT_VEHTYPE;5423.02;2860.42
28.00;281.75;23;152638972#0_0;7.17;0.00;2.07;DEFAULT_VEHTYPE;5442.82;2856.30
28.00;251.87;4;152638972#0_0;460.87;0.00;32.75;DEFAULT_VEHTYPE;4994.79;2829.78
28.00;257.10;6;152638972#0_0;385.54;0.00;31.23;DEFAULT_VEHTYPE;5067.36;2849.99
29.00;238.99;0;152638972#0_0;702.29;0.00;33.16;DEFAULT_VEHTYPE;4777.45;2726.03
29.00;245.74;1;152638972#0_0;552.79;0.00;29.13;DEFAULT_VEHTYPE;4908.96;2796.96
29.00;65.22;10;74381050#0_0;340.42;0.00;25.02;DEFAULT_VEHTYPE;329.62;70.30
29.00;263.52;11;152638972#0_0;298.81;0.00;31.82;DEFAULT_VEHTYPE;5152.61;2865.83
29.00;265.97;13;152638972#0_0;239.55;0.00;27.60;DEFAULT_VEHTYPE;5211.61;2871.50
29.00;73.31;14;74381050#0_0;218.08;0.00;27.54;DEFAULT_VEHTYPE;215.57;26.30
29.00;79.57;15;74381050#0_0;150.25;0.00;22.71;DEFAULT_VEHTYPE;149.54;10.80
29.00;83.90;18;74381050#0_0;90.82;0.00;17.75;DEFAULT_VEHTYPE;90.72;2.36
29.00;86.71;19;74381050#0_0;48.27;0.00;12.36;DEFAULT_VEHTYPE;48.29;-0.85
29.00;46.77;2;74381050#0_0;584.81;0.00;30.72;DEFAULT_VEHTYPE;527.11;212.54
29.00;276.00;21;152638972#0_0;83.40;0.00;15.93;DEFAULT_VEHTYPE;5367.54;2868.08
29.00;278.62;22;152638972#0_0;37.69;0.00;10.30;DEFAULT_VEHTYPE;5412.86;2862.10
29.00;281.75;23;152638972#0_0;10.84;0.00;3.67;DEFAULT_VEHTYPE;5439.22;2857.05
29.00;250.46;4;152638972#0_0;492.32;0.00;31.45;DEFAULT_VEHTYPE;4965.01;2819.65
29.00;254.74;6;152638972#0_0;417.55;0.00;32.02;DEFAULT_VEHTYPE;5036.34;2842.06
30.00;238.99;0;152638972#0_0;734.72;0.00;32.44;DEFAULT_VEHTYPE;4749.64;2709.32
30.00;243.51;1;152638972#0_0;581.91;0.00;29.13;DEFAULT_VEHTYPE;4882.59;2784.58
